funcion,nombre_funcion,corrida,semilla,metodo,dimension,limites,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones,parametros
schwefel,Schwefel,26,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,27,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,28,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,29,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,30,2061,gradient,3,"[-500.0, 500.0]","[256.5818602125951, 212.15165127304704, -431.23733440131997]","[209.1894597987903, 204.46480040355095, -506.8096980676042]",604.6133473586877,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,31,2062,gradient,3,"[-500.0, 500.0]","[-259.61551647320334, 232.24351563601658, 35.182541982065345]","[-298.4243492152525, 206.1602429537484, 61.239695434372884]",696.1705113601378,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,32,2063,gradient,3,"[-500.0, 500.0]","[-449.1179615010572, 147.09194922918743, 236.6694942938642]","[-538.2085099007486, 195.6301278944665, 206.59349839435063]",359.4604446274343,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,33,2064,gradient,3,"[-500.0, 500.0]","[404.7436579347577, 333.346971134084, -410.7655884588404]","[419.6393056059707, 407.17134674217976, -342.80948925416004]",330.3447812761149,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,34,2065,gradient,3,"[-500.0, 500.0]","[262.45801374860275, -159.6739934189344, -156.18371143762124]","[210.32806044409807, -127.92478494593175, -127.510369711992]",816.9303126098309,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,35,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,36,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,37,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,38,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,39,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,40,2062,gradient,3,"[-500.0, 500.0]","[-259.61551647320334, 232.24351563601658, 35.182541982065345]","[-298.4243492152525, 206.1602429537484, 61.239695434372884]",696.1705113601378,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,41,2063,gradient,3,"[-500.0, 500.0]","[-449.1179615010572, 147.09194922918743, 236.6694942938642]","[-538.2085099007486, 195.6301278944665, 206.59349839435063]",359.4604446274343,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,42,2064,gradient,3,"[-500.0, 500.0]","[404.7436579347577, 333.346971134084, -410.7655884588404]","[419.6393056059707, 407.17134674217976, -342.80948925416004]",330.3447812761149,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,43,2065,gradient,3,"[-500.0, 500.0]","[262.45801374860275, -159.6739934189344, -156.18371143762124]","[210.32806044409807, -127.92478494593175, -127.510369711992]",816.9303126098309,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,44,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,45,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,46,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,47,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,48,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,49,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,50,2063,gradient,3,"[-500.0, 500.0]","[-449.1179615010572, 147.09194922918743, 236.6694942938642]","[-538.2085099007486, 195.6301278944665, 206.59349839435063]",359.4604446274343,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,51,2064,gradient,3,"[-500.0, 500.0]","[404.7436579347577, 333.346971134084, -410.7655884588404]","[419.6393056059707, 407.17134674217976, -342.80948925416004]",330.3447812761149,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,52,2065,gradient,3,"[-500.0, 500.0]","[262.45801374860275, -159.6739934189344, -156.18371143762124]","[210.32806044409807, -127.92478494593175, -127.510369711992]",816.9303126098309,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,53,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,54,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,55,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,56,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,57,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,58,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,59,2072,gradient,3,"[-500.0, 500.0]","[86.74460717368538, -320.70709755958904, -313.0086586624875]","[67.18368470509017, -303.98264267364334, -303.3573534994151]",592.9370281711033,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,60,2064,gradient,3,"[-500.0, 500.0]","[404.7436579347577, 333.346971134084, -410.7655884588404]","[419.6393056059707, 407.17134674217976, -342.80948925416004]",330.3447812761149,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,61,2065,gradient,3,"[-500.0, 500.0]","[262.45801374860275, -159.6739934189344, -156.18371143762124]","[210.32806044409807, -127.92478494593175, -127.510369711992]",816.9303126098309,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,62,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,63,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,64,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,65,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,66,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,67,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,68,2072,gradient,3,"[-500.0, 500.0]","[86.74460717368538, -320.70709755958904, -313.0086586624875]","[67.18368470509017, -303.98264267364334, -303.3573534994151]",592.9370281711033,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,69,2073,gradient,3,"[-500.0, 500.0]","[15.029723467957979, 27.914634032736217, -399.71973621790016]","[5.504831960947718, 49.81538579072763, -322.74321416689776]",968.4938489071952,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,70,2065,gradient,3,"[-500.0, 500.0]","[262.45801374860275, -159.6739934189344, -156.18371143762124]","[210.32806044409807, -127.92478494593175, -127.510369711992]",816.9303126098309,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,71,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,72,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,73,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,74,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,75,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,76,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,77,2072,gradient,3,"[-500.0, 500.0]","[86.74460717368538, -320.70709755958904, -313.0086586624875]","[67.18368470509017, -303.98264267364334, -303.3573534994151]",592.9370281711033,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,78,2073,gradient,3,"[-500.0, 500.0]","[15.029723467957979, 27.914634032736217, -399.71973621790016]","[5.504831960947718, 49.81538579072763, -322.74321416689776]",968.4938489071952,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,79,2074,gradient,3,"[-500.0, 500.0]","[299.541865206927, -40.9146241016698, 227.86791430042922]","[268.993505252124, -26.83438974366309, 205.7602994696504]",1203.4953130359042,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,80,2066,gradient,3,"[-500.0, 500.0]","[-343.8269644203378, -103.8929383030345, 317.86642795722116]","[-306.12004484689294, -123.03197233349438, 393.34333408466273]",508.18369398399886,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,81,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,82,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,83,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,84,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,85,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,86,2072,gradient,3,"[-500.0, 500.0]","[86.74460717368538, -320.70709755958904, -313.0086586624875]","[67.18368470509017, -303.98264267364334, -303.3573534994151]",592.9370281711033,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,87,2073,gradient,3,"[-500.0, 500.0]","[15.029723467957979, 27.914634032736217, -399.71973621790016]","[5.504831960947718, 49.81538579072763, -322.74321416689776]",968.4938489071952,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,88,2074,gradient,3,"[-500.0, 500.0]","[299.541865206927, -40.9146241016698, 227.86791430042922]","[268.993505252124, -26.83438974366309, 205.7602994696504]",1203.4953130359042,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,89,2075,gradient,3,"[-500.0, 500.0]","[157.65076459110094, -264.2162928062686, 271.3665537992149]","[198.65571391735747, -299.00155467838033, 212.75058555233858]",567.8158065745648,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,90,2067,gradient,3,"[-500.0, 500.0]","[-308.731993104652, -498.36581364840094, 494.88357332688463]","[-303.0168845056795, -553.236664538735, 428.7224121812805]",-7.734811229131992,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,91,2068,gradient,3,"[-500.0, 500.0]","[286.4092314313658, 311.7566645883712, -331.7869015099075]","[222.12444893939406, 378.1142930171243, -304.93958978761594]",585.0382821327339,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,92,2069,gradient,3,"[-500.0, 500.0]","[254.30917553902066, -153.45342939402087, 442.4780123064961]","[208.81207625570633, -127.21494364349084, 422.7125538983322]",517.5526617400373,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,93,2070,gradient,3,"[-500.0, 500.0]","[-142.26431210519354, 297.31496568265607, 99.07724528034498]","[-126.18139990141833, 252.07972370919117, 68.77261962998351]",1114.4682964887825,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
schwefel,Schwefel,94,2071,gradient,3,"[-500.0, 500.0]","[224.28760541516044, -466.8680943093252, -446.8643909838281]","[205.44939551588445, -546.8383085418925, -536.3710404537559]",23.63028106531624,10000,10002,"{""max_iterations"": 10000, ""rate"": 0.001, ""tolerance"": 1e-06}"
